0.0e0 0.0e0 0.0e0 0.0e0
8.3333e-2 0.0e0 0.0e0 0.0e0
1.66666e-1 0.0e0 0.0e0 0.0e0
2.49999e-1 0.0e0 0.0e0 0.0e0
3.3333199e-1 0.0e0 0.0e0 0.0e0
4.1666498e-1 0.0e0 0.0e0 0.0e0
4.9999797e-1 0.0e0 0.0e0 0.0e0
5.8333096e-1 0.0e0 0.0e0 0.0e0
6.6666396e-1 0.0e0 0.0e0 0.0e0
7.4999695e-1 0.0e0 0.0e0 0.0e0
8.3332994e-1 0.0e0 0.0e0 0.0e0
9.1666293e-1 0.0e0 0.0e0 0.0e0
9.9999593e-1 0.0e0 0.0e0 0.0e0
1.08332892e0 0.0e0 0.0e0 0.0e0
1.1666618e0 0.0e0 0.0e0 0.0e0
1.2499948e0 0.0e0 0.0e0 0.0e0
1.3333278e0 0.0e0 0.0e0 0.0e0
1.4166608e0 0.0e0 0.0e0 0.0e0
1.4999937e0 0.0e0 0.0e0 0.0e0
1.5833267e0 0.0e0 0.0e0 0.0e0
1.6666597e0 0.0e0 0.0e0 0.0e0
1.7499927e0 0.0e0 0.0e0 0.0e0
1.8333257e0 0.0e0 0.0e0 0.0e0
1.9166586e0 0.0e0 0.0e0 0.0e0
1.9999916e0 0.0e0 0.0e0 0.0e0

0.0e0 8.3333e-2 0.0e0 0.0e0
8.3333e-2 8.3333e-2 6.7557175e-2 6.7557175e-2
1.66666e-1 8.3333e-2 1.3223355e-1 1.3223355e-1
2.49999e-1 8.3333e-2 1.91320528e-1 1.91320528e-1
3.3333199e-1 8.3333e-2 2.4242259e-1 2.4242259e-1
4.1666498e-1 8.3333e-2 2.8360735e-1 2.8360735e-1
4.9999797e-1 8.3333e-2 3.1350974e-1 3.1350974e-1
5.8333096e-1 8.3333e-2 3.3137668e-1 3.3137668e-1
6.6666396e-1 8.3333e-2 3.3715248e-1 3.3715248e-1
7.4999695e-1 8.3333e-2 3.3137794e-1 3.3137794e-1
8.3332994e-1 8.3333e-2 3.1523758e-1 3.1523758e-1
9.1666293e-1 8.3333e-2 2.9035556e-1 2.9035556e-1
9.9999593e-1 8.3333e-2 2.5879749e-1 2.5879749e-1
1.08332892e0 8.3333e-2 2.2279971e-1 2.2279971e-1
1.1666618e0 8.3333e-2 1.847241e-1 1.847241e-1
1.2499948e0 8.3333e-2 1.4679916e-1 1.4679916e-1
1.3333278e0 8.3333e-2 1.110918e-1 1.110918e-1
1.4166608e0 8.3333e-2 7.924197e-2 7.924197e-2
1.4999937e0 8.3333e-2 5.248012e-2 5.248012e-2
1.5833267e0 8.3333e-2 3.147392e-2 3.147392e-2
1.6666597e0 8.3333e-2 1.636446e-2 1.636446e-2
1.7499927e0 8.3333e-2 6.74039e-3 6.74039e-3
1.8333257e0 8.3333e-2 1.70305e-3 1.70305e-3
1.9166586e0 8.3333e-2 -1.3045e-5 -1.3045e-5
1.9999916e0 8.3333e-2 -5.2656e-6 -5.2656e-6

0.0e0 1.66666e-1 0.0e0 0.0e0
8.3333e-2 1.66666e-1 1.3223355e-1 1.3223355e-1
1.66666e-1 1.66666e-1 2.5878448e-1 2.5878448e-1
2.49999e-1 1.66666e-1 3.7431085e-1 3.7431085e-1
3.3333199e-1 1.66666e-1 4.7409079e-1 4.7409079e-1
4.1666498e-1 1.66666e-1 5.5431924e-1 5.5431924e-1
4.9999797e-1 1.66666e-1 6.1231358e-1 6.1231358e-1
5.8333096e-1 1.66666e-1 6.4660373e-1 6.4660373e-1
6.6666396e-1 1.66666e-1 6.5709743e-1 6.5709743e-1
7.4999695e-1 1.66666e-1 6.4488474e-1 6.4488474e-1
8.3332994e-1 1.66666e-1 6.12326e-1 6.12326e-1
9.1666293e-1 1.66666e-1 5.6265283e-1 5.6265283e-1
9.9999593e-1 1.66666e-1 4.9996512e-1 4.9996512e-1
1.08332892e0 1.66666e-1 4.2870052e-1 4.2870052e-1
1.1666618e0 1.66666e-1 3.5353891e-1 3.5353891e-1
1.2499948e0 1.66666e-1 2.7889488e-1 2.7889488e-1
1.3333278e0 1.66666e-1 2.0885553e-1 2.0885553e-1
1.4166608e0 1.66666e-1 1.466612e-1 1.466612e-1
1.4999937e0 1.66666e-1 9.47339e-2 9.47339e-2
1.5833267e0 1.66666e-1 5.437914e-2 5.437914e-2
1.6666597e0 1.66666e-1 2.585376e-2 2.585376e-2
1.7499927e0 1.66666e-1 8.31807e-3 8.31807e-3
1.8333257e0 1.66666e-1 -3.66e-5 -3.66e-5
1.9166586e0 1.66666e-1 -1.747246e-3 -1.747246e-3
1.9999916e0 1.66666e-1 -1.0704605e-5 -1.0704605e-5

0.0e0 2.49999e-1 0.0e0 0.0e0
8.3333e-2 2.49999e-1 1.91320528e-1 1.91320528e-1
1.66666e-1 2.49999e-1 3.7431085e-1 3.7431085e-1
2.49999e-1 2.49999e-1 5.4114249e-1 5.4114249e-1
3.3333199e-1 2.49999e-1 6.8490234e-1 6.8490234e-1
4.1666498e-1 2.49999e-1 8.0002884e-1 8.0002884e-1
4.9999797e-1 2.49999e-1 8.8261444e-1 8.8261444e-1
5.8333096e-1 2.49999e-1 9.305417e-1 9.305417e-1
6.6666396e-1 2.49999e-1 9.4371869e-1 9.4371869e-1
7.4999695e-1 2.49999e-1 9.2380058e-1 9.2380058e-1
8.3332994e-1 2.49999e-1 8.7430563e-1 8.7430563e-1
