-5.0e-1 -2.0e0 7.4173064e0 7.4173064e0
-4.4747601e-1 -2.0e0 8.3176955e0 8.3176955e0
-3.9495203e-1 -2.0e0 9.1840997e0 9.1840997e0
-3.4242804e-1 -2.0e0 9.9859438e0 9.9859438e0
-2.8990405e-1 -2.0e0 1.06949858e1 1.06949858e1
-2.3738007e-1 -2.0e0 1.12893387e1 1.12893387e1
-1.8485608e-1 -2.0e0 1.17519653e1 1.17519653e1
-1.3233209e-1 -2.0e0 1.20710742e1 1.20710742e1
-7.98081e-2 -2.0e0 1.22390306e1 1.22390306e1
-2.728412e-2 -2.0e0 1.2257528e1 1.2257528e1
2.523987e-2 -2.0e0 1.21312498e1 1.21312498e1
7.776385e-2 -2.0e0 1.18726364e1 1.18726364e1
1.3028784e-1 -2.0e0 1.149534e1 1.149534e1
1.8281183e-1 -2.0e0 1.10205873e1 1.10205873e1
2.3533582e-1 -2.0e0 1.04686497e1 1.04686497e1
2.878598e-1 -2.0e0 9.8650104e0 9.8650104e0
3.4038379e-1 -2.0e0 9.2318687e0 9.2318687e0
3.9290778e-1 -2.0e0 8.5939542e0 8.5939542e0
4.4543176e-1 -2.0e0 7.9739458e0 7.9739458e0
4.9795575e-1 -2.0e0 7.3927083e0 7.3927083e0
5.504797e-1 -2.0e0 6.867435e0 6.867435e0
6.030037e-1 -2.0e0 6.412481e0 6.412481e0
6.555276e-1 -2.0e0 6.0384673e0 6.0384673e0
7.080518e-1 -2.0e0 5.7510461e0 5.7510461e0
7.605757e-1 -2.0e0 5.554403e0 5.554403e0
8.130997e-1 -2.0e0 5.4464142e0 5.4464142e0
8.656236e-1 -2.0e0 5.420796e0 5.420796e0
9.181476e-1 -2.0e0 5.472036e0 5.472036e0
9.706717e-1 -2.0e0 5.5870578e0 5.5870578e0
1.0231956e0 -2.0e0 5.7558893e0 5.7558893e0
1.0757196e0 -2.0e0 5.9624226e0 5.9624226e0
1.1282436e0 -2.0e0 6.1946735e0 6.1946735e0
1.1807675e0 -2.0e0 6.437045e0 6.437045e0
1.2332916e0 -2.0e0 6.6763322e0 6.6763322e0
1.2858156e0 -2.0e0 6.9002747e0 6.9002747e0
1.3383395e0 -2.0e0 7.098682e0 7.098682e0
1.3908635e0 -2.0e0 7.2626044e0 7.2626044e0
1.4433875e0 -2.0e0 7.386522e0 7.386522e0
1.4959116e0 -2.0e0 7.466569e0 7.466569e0
1.5484355e0 -2.0e0 7.5017154e0 7.5017154e0
1.6009595e0 -2.0e0 7.4935251e0 7.4935251e0
1.6534834e0 -2.0e0 7.4450874e0 7.4450874e0
1.7060074e0 -2.0e0 7.3618773e0 7.3618773e0
1.7585315e0 -2.0e0 7.2508286e0 7.2508286e0
1.8110555e0 -2.0e0 7.119888e0 7.119888e0
1.8635794e0 -2.0e0 6.9779938e0 6.9779938e0
1.9161034e0 -2.0e0 6.8338982e0 6.8338982e0
1.9686273e0 -2.0e0 6.6961053e0 6.6961053e0
