   300.00 1000.00000000000000 
   303.62 1000.00000000000000 
   307.23 1000.00000000000000 
   310.85 1000.00000000000000 
   314.47 1000.00000000000000 
   318.08 1000.00000000000000 
   321.70 1000.00000000000000 
   325.32 1000.00000000000000 
   328.93 1000.00000000000000 
   332.55 1000.00000000000000 
   336.17 1000.00000000000000 
   339.78 1000.00000000000000 
   343.40 1000.00000000000000 
   347.02 1000.00000000000000 
   350.64 1000.00000000000000 
   354.25 1000.00000000000000 
   357.87 1000.00000000000000 
   361.49 1000.00000000000000 
   365.10 1000.00000000000000 
   368.72 1000.00000000000000 
   372.34 1000.00000000000000 
   375.95 1000.00000000000000 
   379.57 1000.00000000000000 
   383.19 1000.00000000000000 
   386.80 1000.00000000000000 
   390.42 1000.00000000000000 
   394.04 1000.00000000000000 
   397.65 1000.00000000000000 
   401.27 1000.00000000000000 
   404.89 1000.00000000000000 
   408.50 1000.00000000000000 
   412.12 1000.00000000000000 
   415.74 1000.00000000000000 
   419.35 1000.00000000000000 
   422.97 1000.00000000000000 
   426.59 1000.00000000000000 
   430.21 1000.00000000000000 
   433.82 1000.00000000000000 
   437.44 1000.00000000000000 
   441.06 1000.00000000000000 
   444.67 1000.00000000000000 
   448.29 1000.00000000000000 
   451.91 1000.00000000000000 
   455.52 1000.00000000000000 
   459.14 1000.00000000000000 
   462.76 1000.00000000000000 
   466.37 1000.00000000000000 
   469.99 1000.00000000000000 
   473.61 1000.00000000000000 
   477.22 1000.00000000000000 
   480.84 1000.00000000000000 
   484.46 1000.00000000000000 
   488.07 1000.00000000000000 
   491.69 1000.00000000000000 
   495.31 1000.00000000000000 
   498.92 1000.00000000000000 
   502.54 1000.00000000000000 
   506.16 1000.00000000000000 
   509.78 1000.00000000000000 
   513.39 1000.00000000000000 
   517.01 1000.00000000000000 
   520.63 1000.00000000000000 
   524.24 1000.00000000000000 
   527.86 1000.00000000000000 
   531.48 1000.00000000000000 
   535.09 1000.00000000000000 
   538.71 1000.00000000000000 
   542.33 1000.00000000000000 
   545.94 1000.00000000000000 
   549.56 1000.00000000000000 
   553.18 1000.00000000000000 
   556.79 1000.00000000000000 
   560.41 1000.00000000000000 
   564.03 1000.00000000000000 
   567.64 1000.00000000000000 
   571.26 1000.00000000000000 
   574.88 1000.00000000000000 
   578.49 1000.00000000000000 
   582.11 1000.00000000000000 
   585.73 1000.00000000000000 
   589.35 1000.00000000000000 
   592.96 1000.00000000000000 
   596.58 1000.00000000000000 
   600.20 1000.00000000000000 
   603.81 1000.00000000000000 
   607.43 1000.00000000000000 
   611.05 1000.00000000000000 
   614.66 1000.00000000000000 
   618.28 1000.00000000000000 
   621.90 1000.00000000000000 
   625.51 1000.00000000000000 
   629.13 1000.00000000000000 
   632.75 1000.00000000000000 
   636.36 1000.00000000000000 
   639.98 1000.00000000000000 
   643.60 1000.00000000000000 
   647.21 1000.00000000000000 
   650.83 1000.00000000000000 
   654.45 1000.00000000000000 
   658.06 1000.00000000000000 
   661.68 1000.00000000000000 
   665.30 1000.00000000000000 
   668.91 1000.00000000000000 
   672.53 1000.00000000000000 
   676.15 1000.00000000000000 
   679.77 1000.00000000000000 
   683.38 1000.00000000000000 
   687.00 1000.00000000000000 
   690.62 1000.00000000000000 
   694.23 1000.00000000000000 
   697.85 1000.00000000000000 
   701.47 1000.00000000000000 
   705.08 1000.00000000000000 
   708.70 1000.00000000000000 
   712.32 1000.00000000000000 
   715.93 1000.00000000000000 
   719.55 1000.00000000000000 
   723.17 1000.00000000000000 
   726.78 1000.00000000000000 
   730.40 1000.00000000000000 
   734.02 1000.00000000000000 
   737.63 1000.00000000000000 
   741.25 1000.00000000000000 
   744.87 1000.00000000000000 
   748.48 1000.00000000000000 
   752.10 1000.00000000000000 
   755.72 1000.00000000000000 
   759.34 1000.00000000000000 
   762.95 1000.00000000000000 
   766.57 1000.00000000000000 
   770.19 1000.00000000000000 
   773.80 1000.00000000000000 
   777.42 1000.00000000000000 
   781.04 1000.00000000000000 
   784.65 1000.00000000000000 
   788.27 1000.00000000000000 
   791.89 1000.00000000000000 
   795.50 1000.00000000000000 
   799.12 1000.00000000000000 
   802.74 1000.00000000000000 
   806.35 1000.00000000000000 
   809.97 1000.00000000000000 
   813.59 1000.00000000000000 
   817.20 1000.00000000000000 
   820.82 1000.00000000000000 
   824.44 1000.00000000000000 
   828.05 1000.00000000000000 
   831.67 1000.00000000000000 
   835.29 1000.00000000000000 
   838.91 1000.00000000000000 
   842.52 1000.00000000000000 
   846.14 1000.00000000000000 
   849.76 1000.00000000000000 
   853.37 1000.00000000000000 
   856.99 1000.00000000000000 
   860.61 1000.00000000000000 
   864.22 1000.00000000000000 
   867.84 1000.00000000000000 
   871.46 1000.00000000000000 
   875.07 1000.00000000000000 
   878.69 1000.00000000000000 
   882.31 1000.00000000000000 
   885.92 1000.00000000000000 
   889.54 1000.00000000000000 
   893.16 1000.00000000000000 
   896.77 1000.00000000000000 
   900.39 1000.00000000000000 
   904.01 1000.00000000000000 
   907.62 1000.00000000000000 
   911.24 1000.00000000000000 
   914.86 1000.00000000000000 
   918.48 1000.00000000000000 
   922.09 1000.00000000000000 
   925.71 1000.00000000000000 
   929.33 1000.00000000000000 
   932.94 1000.00000000000000 
   936.56 1000.00000000000000 
   940.18 1000.00000000000000 
   943.79 1000.00000000000000 
   947.41 1000.00000000000000 
   951.03 1000.00000000000000 
   954.64 1000.00000000000000 
   958.26 1000.00000000000000 
   961.88 1000.00000000000000 
   965.49 1000.00000000000000 
   969.11 1000.00000000000000 
   972.73 1000.00000000000000 
   976.34 1000.00000000000000 
   979.96 1000.00000000000000 
   983.58 1000.00000000000000 
   987.19 1000.00000000000000 
   990.81 1000.00000000000000 
   994.43 1000.00000000000000 
   998.04 1000.00000000000000 
  1001.66 1000.00000000000000 
  1005.28 1000.00000000000000 
  1008.90 1000.00000000000000 
  1012.51 1000.00000000000000 
  1016.13 1000.00000000000000 
  1019.75 1000.00000000000000 
  1023.36 1000.00000000000000 
  1026.98 1000.00000000000000 
  1030.60 1000.00000000000000 
  1034.21 1000.00000000000000 
  1037.83 1000.00000000000000 
  1041.45 1000.00000000000000 
  1045.06 1000.00000000000000 
  1048.68 1000.00000000000000 
  1052.30 1000.00000000000000 
  1055.91 1000.00000000000000 
  1059.53 1000.00000000000000 
  1063.15 1000.00000000000000 
  1066.76 1000.00000000000000 
  1070.38 1000.00000000000000 
  1074.00 1000.00000000000000 
  1077.61 1000.00000000000000 
  1081.23 1000.00000000000000 
  1084.85 1000.00000000000000 
  1088.47 1000.00000000000000 
  1092.08 1000.00000000000000 
  1095.70 1000.00000000000000 
  1099.32 1000.00000000000000 
  1102.93 1000.00000000000000 
  1106.55 1000.00000000000000 
  1110.17 1000.00000000000000 
  1113.78 1000.00000000000000 
  1117.40 1000.00000000000000 
  1121.02 1000.00000000000000 
  1124.63 1000.00000000000000 
  1128.25 1000.00000000000000 
  1131.87 1000.00000000000000 
  1135.48 1000.00000000000000 
  1139.10 1000.00000000000000 
  1142.72 1000.00000000000000 
  1146.33 1000.00000000000000 
  1149.95 1000.00000000000000 
  1153.57 1000.00000000000000 
  1157.18 1000.00000000000000 
  1160.80 1000.00000000000000 
