   0.10000000   2.71588746 
   0.12964824   1.52879487 
   0.15929648   0.79664582 
   0.18894472   0.30657921 
   0.21859296  -0.03922571 
   0.24824121  -0.29219895 
   0.27788945  -0.48206577 
   0.30753769  -0.62724680 
   0.33718593  -0.73977453 
   0.36683417  -0.82783346 
   0.39648241  -0.89717049 
   0.42613065  -0.95192629 
   0.45577889  -0.99515013 
   0.48542714  -1.02913177 
   0.51507538  -1.05562221 
   0.54472362  -1.07598382 
   0.57437186  -1.09129415 
   0.60402010  -1.10241835 
   0.63366834  -1.11006016 
   0.66331658  -1.11479802 
   0.69296482  -1.11711103 
   0.72261307  -1.11739787 
   0.75226131  -1.11599106 
   0.78190955  -1.11316805 
   0.81155779  -1.10916016 
   0.84120603  -1.10416007 
   0.87085427  -1.09832819 
   0.90050251  -1.09179819 
   0.93015075  -1.08468176 
   0.95979899  -1.07707273 
   0.98944724  -1.06905054 
   1.01909548  -1.06068307 
   1.04874372  -1.05202899 
   1.07839196  -1.04313961 
   1.10804020  -1.03406030 
   1.13768844  -1.02483157 
   1.16733668  -1.01548986 
   1.19698492  -1.00606813 
   1.22663317  -0.99659630 
   1.25628141  -0.98710157 
   1.28592965  -0.97760860 
   1.31557789  -0.96813976 
   1.34522613  -0.95871528 
   1.37487437  -0.94935335 
   1.40452261  -0.94007029 
   1.43417085  -0.93088069 
   1.46381910  -0.92179747 
   1.49346734  -0.91283210 
   1.52311558  -0.90399464 
   1.55276382  -0.89529386 
   1.58241206  -0.88673740 
   1.61206030  -0.87833181 
   1.64170854  -0.87008268 
   1.67135678  -0.86199472 
   1.70100503  -0.85407179 
   1.73065327  -0.84631703 
   1.76030151  -0.83873290 
   1.78994975  -0.83132121 
   1.81959799  -0.82408321 
   1.84924623  -0.81701960 
   1.87889447  -0.81013060 
   1.90854271  -0.80341597 
   1.93819095  -0.79687508 
   1.96783920  -0.79050687 
   1.99748744  -0.78430999 
   2.02713568  -0.77828273 
   2.05678392  -0.77242313 
   2.08643216  -0.76672895 
   2.11608040  -0.76119774 
   2.14572864  -0.75582686 
   2.17537688  -0.75061349 
   2.20502513  -0.74555467 
   2.23467337  -0.74064732 
   2.26432161  -0.73588828 
   2.29396985  -0.73127430 
   2.32361809  -0.72680208 
   2.35326633  -0.72246830 
   2.38291457  -0.71826960 
   2.41256281  -0.71420264 
   2.44221106  -0.71026405 
   2.47185930  -0.70645053 
   2.50150754  -0.70275877 
   2.53115578  -0.69918551 
   2.56080402  -0.69572754 
   2.59045226  -0.69238169 
   2.62010050  -0.68914483 
   2.64974874  -0.68601391 
   2.67939698  -0.68298591 
   2.70904523  -0.68005789 
   2.73869347  -0.67722694 
   2.76834171  -0.67449022 
   2.79798995  -0.67184496 
   2.82763819  -0.66928842 
   2.85728643  -0.66681792 
   2.88693467  -0.66443085 
   2.91658291  -0.66212464 
   2.94623116  -0.65989676 
   2.97587940  -0.65774475 
   3.00552764  -0.65566618 
   3.03517588  -0.65365869 
   3.06482412  -0.65171994 
   3.09447236  -0.64984767 
   3.12412060  -0.64803964 
   3.15376884  -0.64629367 
   3.18341709  -0.64460762 
   3.21306533  -0.64297941 
   3.24271357  -0.64140699 
   3.27236181  -0.63988836 
   3.30201005  -0.63842159 
   3.33165829  -0.63700477 
   3.36130653  -0.63563605 
   3.39095477  -0.63431363 
   3.42060302  -0.63303576 
   3.45025126  -0.63180073 
   3.47989950  -0.63060689 
   3.50954774  -0.62945262 
   3.53919598  -0.62833638 
   3.56884422  -0.62725665 
   3.59849246  -0.62621197 
   3.62814070  -0.62520093 
   3.65778894  -0.62422216 
   3.68743719  -0.62327436 
   3.71708543  -0.62235624 
   3.74673367  -0.62146659 
   3.77638191  -0.62060423 
   3.80603015  -0.61976802 
   3.83567839  -0.61895687 
   3.86532663  -0.61816974 
   3.89497487  -0.61740561 
   3.92462312  -0.61666354 
   3.95427136  -0.61594258 
   3.98391960  -0.61524186 
   4.01356784  -0.61456053 
   4.04321608  -0.61389777 
   4.07286432  -0.61325281 
   4.10251256  -0.61262490 
   4.13216080  -0.61201333 
   4.16180905  -0.61141743 
   4.19145729  -0.61083654 
   4.22110553  -0.61027005 
   4.25075377  -0.60971737 
   4.28040201  -0.60917793 
   4.31005025  -0.60865120 
   4.33969849  -0.60813666 
   4.36934673  -0.60763382 
   4.39899497  -0.60714222 
   4.42864322  -0.60666141 
   4.45829146  -0.60619097 
   4.48793970  -0.60573049 
   4.51758794  -0.60527959 
   4.54723618  -0.60483791 
   4.57688442  -0.60440509 
   4.60653266  -0.60398081 
   4.63618090  -0.60356474 
   4.66582915  -0.60315658 
   4.69547739  -0.60275604 
   4.72512563  -0.60236285 
   4.75477387  -0.60197675 
   4.78442211  -0.60159749 
   4.81407035  -0.60122483 
   4.84371859  -0.60085854 
   4.87336683  -0.60049841 
   4.90301508  -0.60014423 
   4.93266332  -0.59979581 
   4.96231156  -0.59945295 
   4.99195980  -0.59911548 
   5.02160804  -0.59878323 
   5.05125628  -0.59845604 
   5.08090452  -0.59813374 
   5.11055276  -0.59781619 
   5.14020101  -0.59750326 
   5.16984925  -0.59719479 
   5.19949749  -0.59689067 
   5.22914573  -0.59659077 
   5.25879397  -0.59629497 
   5.28844221  -0.59600316 
   5.31809045  -0.59571523 
   5.34773869  -0.59543108 
   5.37738693  -0.59515060 
   5.40703518  -0.59487371 
   5.43668342  -0.59460031 
   5.46633166  -0.59433031 
   5.49597990  -0.59406363 
   5.52562814  -0.59380019 
   5.55527638  -0.59353992 
   5.58492462  -0.59328274 
   5.61457286  -0.59302857 
   5.64422111  -0.59277736 
   5.67386935  -0.59252903 
   5.70351759  -0.59228352 
   5.73316583  -0.59204077 
   5.76281407  -0.59180073 
   5.79246231  -0.59156334 
   5.82211055  -0.59132854 
   5.85175879  -0.59109628 
   5.88140704  -0.59086651 
   5.91105528  -0.59063919 
   5.94070352  -0.59041426 
   5.97035176  -0.59019169 
   6.00000000  -0.58997142 
